meeting_no,meeting_date,monitoring_index,line_number,token,part_of_speech,part_of_speech2,part_of_speech3,part_of_speech4,infl_type,base_form
33,2021-02-18,1,58,体制,名詞,一般,,,,体制
33,2021-02-18,1,58,整備,名詞,サ変接続,,,,整備
33,2021-02-18,1,58,支援,名詞,サ変接続,,,,支援
33,2021-02-18,1,58,必要,名詞,形容動詞語幹,,,,必要
33,2021-02-18,1,59,今週,名詞,副詞可能,,,,今週
33,2021-02-18,1,59,保健所,名詞,一般,,,,保健所
33,2021-02-18,1,59,届出,名詞,サ変接続,,,,届出
33,2021-02-18,1,59,葛飾,名詞,固有名詞,地域,一般,,葛飾
33,2021-02-18,1,59,人,名詞,一般,,,,人
33,2021-02-18,1,59,江戸川,名詞,固有名詞,地域,一般,,江戸川
33,2021-02-18,1,59,人,名詞,一般,,,,人
33,2021-02-18,1,59,大田,名詞,固有名詞,地域,一般,,大田
33,2021-02-18,1,59,人,名詞,一般,,,,人
33,2021-02-18,1,59,多摩,名詞,固有名詞,地域,一般,,多摩
33,2021-02-18,1,59,府中,名詞,固有名詞,地域,一般,,府中
33,2021-02-18,1,59,人,名詞,一般,,,,人
33,2021-02-18,1,59,練馬,名詞,固有名詞,地域,一般,,練馬
33,2021-02-18,1,59,足立,名詞,固有名詞,地域,一般,,足立
33,2021-02-18,1,59,人,名詞,一般,,,,人
33,2021-02-18,1,59,順,名詞,一般,,,,順
33,2021-02-18,1,60,コメント,名詞,サ変接続,,,,コメント
33,2021-02-18,1,60,新規,名詞,一般,,,,新規
33,2021-02-18,1,60,陽性,名詞,一般,,,,陽性
33,2021-02-18,1,60,値,名詞,一般,,,,値
33,2021-02-18,1,60,推移,名詞,サ変接続,,,,推移
33,2021-02-18,1,60,保健所,名詞,一般,,,,保健所
33,2021-02-18,1,60,業務,名詞,一般,,,,業務
33,2021-02-18,1,60,多大,名詞,形容動詞語幹,,,,多大
33,2021-02-18,1,60,負荷,名詞,サ変接続,,,,負荷
33,2021-02-18,1,60,軽減,名詞,サ変接続,,,,軽減
33,2021-02-18,1,60,支援,名詞,サ変接続,,,,支援
33,2021-02-18,1,60,必要,名詞,形容動詞語幹,,,,必要
33,2021-02-18,1,61,新規,名詞,一般,,,,新規
33,2021-02-18,1,61,陽性,名詞,一般,,,,陽性
33,2021-02-18,1,61,前週,名詞,一般,,,,前週
33,2021-02-18,1,61,減少,名詞,サ変接続,,,,減少
33,2021-02-18,1,61,都内,名詞,一般,,,,都内
33,2021-02-18,1,61,保健所,名詞,一般,,,,保健所
33,2021-02-18,1,61,割,名詞,一般,,,,割
33,2021-02-18,1,61,保健所,名詞,一般,,,,保健所
33,2021-02-18,1,61,それぞれ,名詞,副詞可能,,,,それぞれ
33,2021-02-18,1,61,人,名詞,一般,,,,人
33,2021-02-18,1,61,新規,名詞,一般,,,,新規
33,2021-02-18,1,61,陽性,名詞,一般,,,,陽性
33,2021-02-18,1,61,報告,名詞,サ変接続,,,,報告
33,2021-02-18,1,62,コメント,名詞,サ変接続,,,,コメント
33,2021-02-18,1,62,都内,名詞,一般,,,,都内
33,2021-02-18,1,62,全域,名詞,一般,,,,全域
33,2021-02-18,1,62,感染,名詞,サ変接続,,,,感染
33,2021-02-18,1,62,拡大,名詞,サ変接続,,,,拡大
33,2021-02-18,1,62,日常,名詞,一般,,,,日常
33,2021-02-18,1,62,生活,名詞,サ変接続,,,,生活
33,2021-02-18,1,62,感染,名詞,サ変接続,,,,感染
33,2021-02-18,1,62,リスク,名詞,一般,,,,リスク
33,2021-02-18,1,62,感染,名詞,サ変接続,,,,感染
33,2021-02-18,1,62,拡大,名詞,サ変接続,,,,拡大
33,2021-02-18,1,62,防止,名詞,サ変接続,,,,防止
33,2021-02-18,1,62,徹底,名詞,サ変接続,,,,徹底
33,2021-02-18,1,62,必要,名詞,形容動詞語幹,,,,必要
33,2021-02-18,1,63,積極,名詞,形容動詞語幹,,,,積極
33,2021-02-18,1,63,疫学,名詞,一般,,,,疫学
33,2021-02-18,1,63,調査,名詞,サ変接続,,,,調査
33,2021-02-18,1,63,優先,名詞,サ変接続,,,,優先
33,2021-02-18,1,63,必要,名詞,形容動詞語幹,,,,必要
33,2021-02-18,1,63,保健所,名詞,一般,,,,保健所
33,2021-02-18,1,63,業務,名詞,一般,,,,業務
33,2021-02-18,1,63,重点,名詞,一般,,,,重点
33,2021-02-18,1,63,必要,名詞,形容動詞語幹,,,,必要
33,2021-02-18,1,64,国,名詞,一般,,,,国
33,2021-02-18,1,64,指標,名詞,一般,,,,指標
33,2021-02-18,1,64,目安,名詞,一般,,,,目安
33,2021-02-18,1,64,東京,名詞,固有名詞,地域,一般,,東京
33,2021-02-18,1,64,新規,名詞,一般,,,,新規
33,2021-02-18,1,64,陽性,名詞,一般,,,,陽性
33,2021-02-18,1,64,都,名詞,一般,,,,都
33,2021-02-18,1,64,居住,名詞,サ変接続,,,,居住
33,2021-02-18,1,64,自己,名詞,一般,,,,自己
33,2021-02-18,1,64,採取,名詞,サ変接続,,,,採取
33,2021-02-18,1,64,郵送,名詞,サ変接続,,,,郵送
33,2021-02-18,1,64,検体,名詞,一般,,,,検体
33,2021-02-18,1,64,新規,名詞,一般,,,,新規
33,2021-02-18,1,64,陽性,名詞,一般,,,,陽性
33,2021-02-18,1,64,今週,名詞,副詞可能,,,,今週
33,2021-02-18,1,64,人,名詞,一般,,,,人
33,2021-02-18,1,65,国,名詞,一般,,,,国
33,2021-02-18,1,65,新型,名詞,一般,,,,新型
33,2021-02-18,1,65,コロナ,名詞,一般,,,,コロナ
33,2021-02-18,1,65,ウイルス,名詞,一般,,,,ウイルス
33,2021-02-18,1,65,感染,名詞,サ変接続,,,,感染
33,2021-02-18,1,65,対策,名詞,サ変接続,,,,対策
33,2021-02-18,1,65,分科,名詞,一般,,,,分科
33,2021-02-18,1,65,回,名詞,一般,,,,回
33,2021-02-18,1,65,月,名詞,一般,,,,月
33,2021-02-18,1,65,日,名詞,固有名詞,地域,国,,日
33,2021-02-18,1,65,指標,名詞,一般,,,,指標
33,2021-02-18,1,65,目安,名詞,一般,,,,目安
33,2021-02-18,1,65,国,名詞,一般,,,,国
33,2021-02-18,1,65,指標,名詞,一般,,,,指標
33,2021-02-18,1,65,目安,名詞,一般,,,,目安
33,2021-02-18,1,66,今週,名詞,副詞可能,,,,今週
33,2021-02-18,1,66,感染,名詞,サ変接続,,,,感染
33,2021-02-18,1,66,状況,名詞,一般,,,,状況
33,2021-02-18,1,66,新規,名詞,一般,,,,新規
33,2021-02-18,1,66,報告,名詞,サ変接続,,,,報告
33,2021-02-18,1,66,人口,名詞,一般,,,,人口
33,2021-02-18,1,66,週,名詞,一般,,,,週
33,2021-02-18,1,66,人となり,名詞,一般,,,,人となり
33,2021-02-18,1,66,国,名詞,一般,,,,国
33,2021-02-18,1,66,指標,名詞,一般,,,,指標
33,2021-02-18,1,66,目安,名詞,一般,,,,目安
33,2021-02-18,1,66,ステージ,名詞,一般,,,,ステージ
33,2021-02-18,1,67,先週,名詞,副詞可能,,,,先週
33,2021-02-18,1,67,直近,名詞,一般,,,,直近
33,2021-02-18,1,67,新規,名詞,一般,,,,新規
33,2021-02-18,1,67,陽性,名詞,一般,,,,陽性
33,2021-02-18,1,67,比,名詞,一般,,,,比
33,2021-02-18,1,67,直近,名詞,一般,,,,直近
33,2021-02-18,2,1,日,名詞,固有名詞,地域,国,,日
33,2021-02-18,2,1,平均,名詞,サ変接続,,,,平均
33,2021-02-18,2,1,前回,名詞,一般,,,,前回
33,2021-02-18,2,1,件,名詞,一般,,,,件
33,2021-02-18,2,1,月,名詞,一般,,,,月
33,2021-02-18,2,1,日時,名詞,一般,,,,日時
33,2021-02-18,2,1,件,名詞,一般,,,,件
33,2021-02-18,2,1,横ばい,名詞,サ変接続,,,,横ばい
33,2021-02-18,2,2,コメント,名詞,サ変接続,,,,コメント
33,2021-02-18,2,2,増加,名詞,サ変接続,,,,増加
33,2021-02-18,2,2,感染,名詞,サ変接続,,,,感染
33,2021-02-18,2,2,拡大,名詞,サ変接続,,,,拡大
33,2021-02-18,2,2,予兆,名詞,一般,,,,予兆
33,2021-02-18,2,2,指標,名詞,一般,,,,指標
33,2021-02-18,2,2,モニタリング,名詞,一般,,,,モニタリング
33,2021-02-18,2,3,都,名詞,一般,,,,都
33,2021-02-18,2,3,月,名詞,一般,,,,月
33,2021-02-18,2,3,日,名詞,一般,,,,日
33,2021-02-18,2,3,発熱,名詞,サ変接続,,,,発熱
33,2021-02-18,2,3,相談,名詞,サ変接続,,,,相談
33,2021-02-18,2,3,センター,名詞,一般,,,,センター
33,2021-02-18,2,3,設置,名詞,サ変接続,,,,設置
33,2021-02-18,2,3,相談,名詞,サ変接続,,,,相談
33,2021-02-18,2,3,件数,名詞,一般,,,,件数
33,2021-02-18,2,3,推移,名詞,サ変接続,,,,推移
33,2021-02-18,2,3,相談,名詞,サ変接続,,,,相談
33,2021-02-18,2,3,需要,名詞,一般,,,,需要
33,2021-02-18,2,3,指標,名詞,一般,,,,指標
33,2021-02-18,2,3,解析,名詞,サ変接続,,,,解析
33,2021-02-18,2,4,日,名詞,固有名詞,地域,国,,日
33,2021-02-18,2,4,平均,名詞,サ変接続,,,,平均
33,2021-02-18,2,4,件,名詞,一般,,,,件
33,2021-02-18,2,4,前後,名詞,副詞可能,,,,前後
33,2021-02-18,2,4,推移,名詞,サ変接続,,,,推移
33,2021-02-18,2,4,厳重,名詞,形容動詞語幹,,,,厳重
33,2021-02-18,2,4,警戒,名詞,サ変接続,,,,警戒
33,2021-02-18,2,4,必要,名詞,形容動詞語幹,,,,必要
33,2021-02-18,2,5,発熱,名詞,サ変接続,,,,発熱
33,2021-02-18,2,5,相談,名詞,サ変接続,,,,相談
33,2021-02-18,2,5,センター,名詞,一般,,,,センター
33,2021-02-18,2,5,相談,名詞,サ変接続,,,,相談
33,2021-02-18,2,5,件数,名詞,一般,,,,件数
33,2021-02-18,2,5,日,名詞,固有名詞,地域,国,,日
33,2021-02-18,2,5,平均,名詞,サ変接続,,,,平均
33,2021-02-18,2,5,月,名詞,一般,,,,月
33,2021-02-18,2,5,日時,名詞,一般,,,,日時
33,2021-02-18,2,5,件,名詞,一般,,,,件
33,2021-02-18,2,5,年末年始,名詞,一般,,,,年末年始
33,2021-02-18,2,5,件,名詞,一般,,,,件
33,2021-02-18,2,5,月,名詞,一般,,,,月
33,2021-02-18,2,5,日時,名詞,一般,,,,日時
33,2021-02-18,2,5,増加,名詞,サ変接続,,,,増加
33,2021-02-18,2,5,その後,名詞,副詞可能,,,,その後
33,2021-02-18,2,5,月,名詞,一般,,,,月
33,2021-02-18,2,5,日時,名詞,一般,,,,日時
33,2021-02-18,2,5,件,名詞,一般,,,,件
33,2021-02-18,2,5,減少,名詞,サ変接続,,,,減少
33,2021-02-18,2,5,今後,名詞,副詞可能,,,,今後
33,2021-02-18,2,5,都民,名詞,一般,,,,都民
33,2021-02-18,2,5,相談,名詞,サ変接続,,,,相談
33,2021-02-18,2,5,需要,名詞,一般,,,,需要
33,2021-02-18,2,5,場合,名詞,副詞可能,,,,場合
33,2021-02-18,2,5,対応,名詞,サ変接続,,,,対応
33,2021-02-18,2,5,相談,名詞,サ変接続,,,,相談
33,2021-02-18,2,5,体制,名詞,一般,,,,体制
33,2021-02-18,2,5,強化,名詞,サ変接続,,,,強化
33,2021-02-18,2,5,必要,名詞,形容動詞語幹,,,,必要
33,2021-02-18,2,6,新規,名詞,一般,,,,新規
33,2021-02-18,2,6,陽性,名詞,一般,,,,陽性
33,2021-02-18,2,6,接触,名詞,サ変接続,,,,接触
33,2021-02-18,2,6,不明,名詞,形容動詞語幹,,,,不明
33,2021-02-18,2,6,感染,名詞,サ変接続,,,,感染
33,2021-02-18,2,6,広がり,名詞,一般,,,,広がり
33,2021-02-18,2,6,反映,名詞,サ変接続,,,,反映
33,2021-02-18,2,6,指標,名詞,一般,,,,指標
33,2021-02-18,2,6,接触,名詞,サ変接続,,,,接触
33,2021-02-18,2,6,不明,名詞,形容動詞語幹,,,,不明
33,2021-02-18,2,6,新規,名詞,一般,,,,新規
33,2021-02-18,2,6,陽性,名詞,一般,,,,陽性
33,2021-02-18,2,6,陽性,名詞,一般,,,,陽性
33,2021-02-18,2,6,判明,名詞,サ変接続,,,,判明
33,2021-02-18,2,6,前,名詞,副詞可能,,,,前
33,2021-02-18,2,6,潜在,名詞,サ変接続,,,,潜在
33,2021-02-18,2,6,クラ,名詞,固有名詞,一般,,,クラ
33,2021-02-18,2,6,スター,名詞,一般,,,,スター
33,2021-02-18,2,6,形成,名詞,サ変接続,,,,形成
33,2021-02-18,2,6,可能,名詞,形容動詞語幹,,,,可能
33,2021-02-18,2,6,モニタリング,名詞,一般,,,,モニタリング
33,2021-02-18,3,1,接触,名詞,サ変接続,,,,接触
33,2021-02-18,3,1,不明,名詞,形容動詞語幹,,,,不明
33,2021-02-18,3,1,日,名詞,固有名詞,地域,国,,日
33,2021-02-18,3,1,平均,名詞,サ変接続,,,,平均
33,2021-02-18,3,1,前回,名詞,一般,,,,前回
33,2021-02-18,3,1,人,名詞,一般,,,,人
33,2021-02-18,3,1,減少,名詞,サ変接続,,,,減少
33,2021-02-18,3,1,月,名詞,一般,,,,月
33,2021-02-18,3,1,日時,名詞,一般,,,,日時
33,2021-02-18,3,1,人,名詞,一般,,,,人
33,2021-02-18,3,1,値,名詞,一般,,,,値
33,2021-02-18,3,1,推移,名詞,サ変接続,,,,推移
33,2021-02-18,3,2,コメント,名詞,サ変接続,,,,コメント
33,2021-02-18,3,2,新規,名詞,一般,,,,新規
33,2021-02-18,3,2,陽性,名詞,一般,,,,陽性
33,2021-02-18,3,2,発生,名詞,サ変接続,,,,発生
33,2021-02-18,3,2,減少,名詞,サ変接続,,,,減少
33,2021-02-18,3,2,保健所,名詞,一般,,,,保健所
33,2021-02-18,3,2,濃厚,名詞,形容動詞語幹,,,,濃厚
33,2021-02-18,3,2,接触,名詞,サ変接続,,,,接触
33,2021-02-18,3,2,積極,名詞,形容動詞語幹,,,,積極
33,2021-02-18,3,2,疫学,名詞,一般,,,,疫学
33,2021-02-18,3,2,調査,名詞,サ変接続,,,,調査
33,2021-02-18,3,2,感染,名詞,サ変接続,,,,感染
33,2021-02-18,3,2,経路,名詞,一般,,,,経路
33,2021-02-18,3,2,追跡,名詞,サ変接続,,,,追跡
33,2021-02-18,3,2,充実,名詞,サ変接続,,,,充実
33,2021-02-18,3,2,潜在,名詞,サ変接続,,,,潜在
33,2021-02-18,3,2,クラ,名詞,固有名詞,一般,,,クラ
33,2021-02-18,3,2,スター,名詞,一般,,,,スター
33,2021-02-18,3,2,発生,名詞,サ変接続,,,,発生
33,2021-02-18,3,2,早期,名詞,一般,,,,早期
33,2021-02-18,3,2,探知,名詞,サ変接続,,,,探知
33,2021-02-18,3,2,感染,名詞,サ変接続,,,,感染
33,2021-02-18,3,2,拡大,名詞,サ変接続,,,,拡大
33,2021-02-18,3,2,防止,名詞,サ変接続,,,,防止
33,2021-02-18,3,2,可能,名詞,形容動詞語幹,,,,可能
33,2021-02-18,3,3,新規,名詞,一般,,,,新規
33,2021-02-18,3,3,陽性,名詞,一般,,,,陽性
33,2021-02-18,3,3,減少,名詞,サ変接続,,,,減少
33,2021-02-18,3,3,傾向,名詞,一般,,,,傾向
33,2021-02-18,3,3,接触,名詞,サ変接続,,,,接触
33,2021-02-18,3,3,不明,名詞,形容動詞語幹,,,,不明
33,2021-02-18,3,3,新規,名詞,一般,,,,新規
33,2021-02-18,3,3,陽性,名詞,一般,,,,陽性
33,2021-02-18,3,3,積極,名詞,形容動詞語幹,,,,積極
33,2021-02-18,3,3,疫学,名詞,一般,,,,疫学
33,2021-02-18,3,3,調査,名詞,サ変接続,,,,調査
33,2021-02-18,3,3,充実,名詞,サ変接続,,,,充実
33,2021-02-18,3,3,方策,名詞,一般,,,,方策
33,2021-02-18,3,3,早急,名詞,形容動詞語幹,,,,早急
33,2021-02-18,3,3,検討,名詞,サ変接続,,,,検討
33,2021-02-18,3,3,必要,名詞,形容動詞語幹,,,,必要
33,2021-02-18,3,4,新規,名詞,一般,,,,新規
33,2021-02-18,3,4,陽性,名詞,一般,,,,陽性
33,2021-02-18,3,4,接触,名詞,サ変接続,,,,接触
33,2021-02-18,3,4,不明,名詞,形容動詞語幹,,,,不明
33,2021-02-18,3,4,増加,名詞,サ変接続,,,,増加
33,2021-02-18,3,4,感染,名詞,サ変接続,,,,感染
33,2021-02-18,3,4,拡大,名詞,サ変接続,,,,拡大
33,2021-02-18,3,4,指標,名詞,一般,,,,指標
33,2021-02-18,3,5,月,名詞,一般,,,,月
33,2021-02-18,3,5,日時,名詞,一般,,,,日時
33,2021-02-18,3,5,増加,名詞,サ変接続,,,,増加
33,2021-02-18,3,6,コメント,名詞,サ変接続,,,,コメント
33,2021-02-18,3,6,接触,名詞,サ変接続,,,,接触
33,2021-02-18,3,6,不明,名詞,形容動詞語幹,,,,不明
33,2021-02-18,3,6,増加,名詞,サ変接続,,,,増加
33,2021-02-18,3,6,増加,名詞,サ変接続,,,,増加
33,2021-02-18,3,6,上昇,名詞,サ変接続,,,,上昇
33,2021-02-18,3,6,厳重,名詞,形容動詞語幹,,,,厳重
33,2021-02-18,3,6,警戒,名詞,サ変接続,,,,警戒
33,2021-02-18,3,6,必要,名詞,形容動詞語幹,,,,必要
33,2021-02-18,3,7,今週,名詞,副詞可能,,,,今週
33,2021-02-18,3,7,新規,名詞,一般,,,,新規
33,2021-02-18,3,7,陽性,名詞,一般,,,,陽性
33,2021-02-18,3,7,接触,名詞,サ変接続,,,,接触
33,2021-02-18,3,7,不明,名詞,形容動詞語幹,,,,不明
33,2021-02-18,3,7,割合,名詞,一般,,,,割合
33,2021-02-18,3,7,前週,名詞,一般,,,,前週
33,2021-02-18,3,7,比較,名詞,サ変接続,,,,比較
33,2021-02-18,3,7,横ばい,名詞,サ変接続,,,,横ばい
33,2021-02-18,3,7,値,名詞,一般,,,,値
33,2021-02-18,3,7,推移,名詞,サ変接続,,,,推移
33,2021-02-18,3,8,今週,名詞,副詞可能,,,,今週
33,2021-02-18,3,8,年代,名詞,一般,,,,年代
33,2021-02-18,3,8,接触,名詞,サ変接続,,,,接触
33,2021-02-18,3,8,不明,名詞,形容動詞語幹,,,,不明
33,2021-02-18,3,8,割合,名詞,一般,,,,割合
33,2021-02-18,3,8,代,名詞,一般,,,,代
33,2021-02-18,3,8,代,名詞,一般,,,,代
33,2021-02-18,3,8,代,名詞,一般,,,,代
33,2021-02-18,3,8,値,名詞,一般,,,,値
33,2021-02-18,3,9,コメント,名詞,サ変接続,,,,コメント
33,2021-02-18,3,9,代,名詞,一般,,,,代
33,2021-02-18,3,9,代,名詞,一般,,,,代
33,2021-02-18,3,9,接触,名詞,サ変接続,,,,接触
33,2021-02-18,3,9,不明,名詞,形容動詞語幹,,,,不明
33,2021-02-18,3,9,割合,名詞,一般,,,,割合
33,2021-02-18,3,9,新規,名詞,一般,,,,新規
33,2021-02-18,3,9,陽性,名詞,一般,,,,陽性
33,2021-02-18,3,9,状況,名詞,一般,,,,状況
33,2021-02-18,3,9,保健所,名詞,一般,,,,保健所
33,2021-02-18,3,9,積極,名詞,形容動詞語幹,,,,積極
33,2021-02-18,3,9,疫学,名詞,一般,,,,疫学
33,2021-02-18,3,9,調査,名詞,サ変接続,,,,調査
33,2021-02-18,3,9,接触,名詞,サ変接続,,,,接触
33,2021-02-18,3,9,把握,名詞,サ変接続,,,,把握
33,2021-02-18,3,9,状況,名詞,一般,,,,状況
33,2021-02-18,3,10,結果,名詞,副詞可能,,,,結果
33,2021-02-18,3,10,接触,名詞,サ変接続,,,,接触
33,2021-02-18,3,10,不明,名詞,形容動詞語幹,,,,不明
33,2021-02-18,3,10,割合,名詞,一般,,,,割合
33,2021-02-18,3,10,値,名詞,一般,,,,値
33,2021-02-18,3,10,推移,名詞,サ変接続,,,,推移
33,2021-02-18,3,10,可能,名詞,形容動詞語幹,,,,可能
33,2021-02-18,3,11,感染,名詞,サ変接続,,,,感染
33,2021-02-18,3,11,経路,名詞,一般,,,,経路
33,2021-02-18,3,11,不明,名詞,形容動詞語幹,,,,不明
33,2021-02-18,3,11,割合,名詞,一般,,,,割合
33,2021-02-18,3,11,前回,名詞,一般,,,,前回
33,2021-02-18,3,11,月,名詞,一般,,,,月
33,2021-02-18,3,11,日時,名詞,一般,,,,日時
33,2021-02-18,3,11,国,名詞,一般,,,,国
33,2021-02-18,3,11,指標,名詞,一般,,,,指標
33,2021-02-18,3,11,目安,名詞,一般,,,,目安
33,2021-02-18,3,11,ステージ,名詞,一般,,,,ステージ
33,2021-02-18,3,12,ステージ,名詞,一般,,,,ステージ
33,2021-02-18,3,12,爆発,名詞,サ変接続,,,,爆発
33,2021-02-18,3,12,感染,名詞,サ変接続,,,,感染
33,2021-02-18,3,12,拡大,名詞,サ変接続,,,,拡大
33,2021-02-18,3,12,深刻,名詞,形容動詞語幹,,,,深刻
33,2021-02-18,3,12,医療,名詞,一般,,,,医療
33,2021-02-18,3,12,提供,名詞,サ変接続,,,,提供
33,2021-02-18,3,12,体制,名詞,一般,,,,体制
33,2021-02-18,3,12,機能,名詞,サ変接続,,,,機能
33,2021-02-18,3,12,不全,名詞,一般,,,,不全
33,2021-02-18,3,12,対応,名詞,サ変接続,,,,対応
33,2021-02-18,3,12,必要,名詞,形容動詞語幹,,,,必要
33,2021-02-18,3,12,段階,名詞,一般,,,,段階
33,2021-02-18,4,1,PCR,名詞,固有名詞,組織,,,PCR
33,2021-02-18,4,1,検査,名詞,サ変接続,,,,検査
33,2021-02-18,4,1,抗原,名詞,一般,,,,抗原
33,2021-02-18,4,1,検査,名詞,サ変接続,,,,検査
33,2021-02-18,4,1,PCR,名詞,固有名詞,組織,,,PCR
33,2021-02-18,4,1,検査,名詞,サ変接続,,,,検査
33,2021-02-18,4,2,陽性,名詞,一般,,,,陽性
33,2021-02-18,4,2,検査,名詞,サ変接続,,,,検査
33,2021-02-18,4,2,体制,名詞,一般,,,,体制
33,2021-02-18,4,2,指標,名詞,一般,,,,指標
33,2021-02-18,4,2,モニタリング,名詞,一般,,,,モニタリング
33,2021-02-18,4,3,迅速,名詞,形容動詞語幹,,,,迅速
33,2021-02-18,4,3,PCR,名詞,固有名詞,組織,,,PCR
33,2021-02-18,4,3,検査,名詞,サ変接続,,,,検査
33,2021-02-18,4,3,実施,名詞,サ変接続,,,,実施
33,2021-02-18,4,3,感染,名詞,サ変接続,,,,感染
33,2021-02-18,4,3,拡大,名詞,サ変接続,,,,拡大
33,2021-02-18,4,3,防止,名詞,サ変接続,,,,防止
33,2021-02-18,4,3,重症,名詞,一般,,,,重症
33,2021-02-18,4,3,予防,名詞,サ変接続,,,,予防
33,2021-02-18,4,3,双方,名詞,一般,,,,双方
33,2021-02-18,4,3,効果,名詞,一般,,,,効果
33,2021-02-18,4,4,日,名詞,固有名詞,地域,国,,日
33,2021-02-18,4,4,平均,名詞,サ変接続,,,,平均
33,2021-02-18,4,4,PCR,名詞,固有名詞,組織,,,PCR
33,2021-02-18,4,4,検査,名詞,サ変接続,,,,検査
33,2021-02-18,4,4,陽性,名詞,一般,,,,陽性
33,2021-02-18,4,4,前回,名詞,一般,,,,前回
33,2021-02-18,4,4,低下,名詞,サ変接続,,,,低下
33,2021-02-18,4,4,月,名詞,一般,,,,月
33,2021-02-18,4,4,日時,名詞,一般,,,,日時
33,2021-02-18,4,5,日,名詞,固有名詞,地域,国,,日
33,2021-02-18,4,5,平均,名詞,サ変接続,,,,平均
33,2021-02-18,4,5,PCR,名詞,固有名詞,組織,,,PCR
33,2021-02-18,4,5,検査,名詞,サ変接続,,,,検査
33,2021-02-18,4,5,人数,名詞,一般,,,,人数
33,2021-02-18,4,5,前回,名詞,一般,,,,前回
33,2021-02-18,4,5,人,名詞,一般,,,,人
33,2021-02-18,4,5,月,名詞,一般,,,,月
33,2021-02-18,4,5,日時,名詞,一般,,,,日時
33,2021-02-18,4,5,人,名詞,一般,,,,人
33,2021-02-18,4,6,コメント,名詞,サ変接続,,,,コメント
33,2021-02-18,4,6,PCR,名詞,固有名詞,組織,,,PCR
33,2021-02-18,4,6,検査,名詞,サ変接続,,,,検査
33,2021-02-18,4,6,件数,名詞,一般,,,,件数
33,2021-02-18,4,6,減少,名詞,サ変接続,,,,減少
33,2021-02-18,4,6,新規,名詞,一般,,,,新規
33,2021-02-18,4,6,陽性,名詞,一般,,,,陽性
33,2021-02-18,4,6,減少,名詞,サ変接続,,,,減少
33,2021-02-18,4,6,PCR,名詞,固有名詞,組織,,,PCR
33,2021-02-18,4,6,検査,名詞,サ変接続,,,,検査
33,2021-02-18,4,6,陽性,名詞,一般,,,,陽性
33,2021-02-18,4,6,先週,名詞,副詞可能,,,,先週
33,2021-02-18,4,6,低下,名詞,サ変接続,,,,低下
33,2021-02-18,4,7,現在,名詞,副詞可能,,,,現在
33,2021-02-18,4,7,都,名詞,一般,,,,都
33,2021-02-18,4,7,通常,名詞,一般,,,,通常
33,2021-02-18,4,7,最大,名詞,一般,,,,最大
33,2021-02-18,4,7,稼働,名詞,サ変接続,,,,稼働
33,2021-02-18,4,7,PCR,名詞,固有名詞,組織,,,PCR
33,2021-02-18,4,7,検査,名詞,サ変接続,,,,検査
33,2021-02-18,4,7,能力,名詞,一般,,,,能力
33,2021-02-18,4,7,確保,名詞,サ変接続,,,,確保
33,2021-02-18,4,8,感染,名詞,サ変接続,,,,感染
33,2021-02-18,4,8,検査,名詞,サ変接続,,,,検査
33,2021-02-18,4,8,能力,名詞,一般,,,,能力
33,2021-02-18,4,8,有効,名詞,形容動詞語幹,,,,有効
33,2021-02-18,4,8,活用,名詞,サ変接続,,,,活用
33,2021-02-18,4,8,濃厚,名詞,形容動詞語幹,,,,濃厚
33,2021-02-18,4,8,接触,名詞,サ変接続,,,,接触
33,2021-02-18,4,8,積極,名詞,形容動詞語幹,,,,積極
33,2021-02-18,4,8,疫学,名詞,一般,,,,疫学
33,2021-02-18,4,8,調査,名詞,サ変接続,,,,調査
33,2021-02-18,4,8,充実,名詞,サ変接続,,,,充実
33,2021-02-18,4,8,陽性,名詞,一般,,,,陽性
33,2021-02-18,4,8,特定,名詞,サ変接続,,,,特定
33,2021-02-18,4,8,地域,名詞,一般,,,,地域
33,2021-02-18,4,8,対象,名詞,一般,,,,対象
33,2021-02-18,4,8,PCR,名詞,固有名詞,組織,,,PCR
33,2021-02-18,4,8,検査,名詞,サ変接続,,,,検査
33,2021-02-18,4,8,受診,名詞,サ変接続,,,,受診
33,2021-02-18,4,8,積極,名詞,形容動詞語幹,,,,積極
33,2021-02-18,4,8,推進,名詞,サ変接続,,,,推進
33,2021-02-18,4,8,症状,名詞,一般,,,,症状
33,2021-02-18,4,8,集中,名詞,サ変接続,,,,集中
33,2021-02-18,4,8,PCR,名詞,固有名詞,組織,,,PCR
33,2021-02-18,4,8,検査,名詞,サ変接続,,,,検査
33,2021-02-18,4,8,戦略,名詞,一般,,,,戦略
33,2021-02-18,4,8,検討,名詞,サ変接続,,,,検討
33,2021-02-18,4,8,必要,名詞,形容動詞語幹,,,,必要
33,2021-02-18,4,9,国,名詞,一般,,,,国
33,2021-02-18,4,9,指標,名詞,一般,,,,指標
33,2021-02-18,4,9,目安,名詞,一般,,,,目安
33,2021-02-18,4,9,ステージ,名詞,一般,,,,ステージ
33,2021-02-18,4,9,値,名詞,一般,,,,値
33,2021-02-18,4,10,ステージ,名詞,一般,,,,ステージ
33,2021-02-18,4,10,相当,名詞,サ変接続,,,,相当
33,2021-02-18,4,10,ステージ,名詞,一般,,,,ステージ
33,2021-02-18,4,10,感染,名詞,サ変接続,,,,感染
